
---------- Begin Simulation Statistics ----------
simSeconds                                   0.015413                       # Number of seconds simulated (Second)
simTicks                                  15412656500                       # Number of ticks simulated (Tick)
finalTick                                 15412656500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     82.01                       # Real time elapsed on the host (Second)
hostTickRate                                187936434                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681000                       # Number of bytes of host memory used (Byte)
simInsts                                     51647944                       # Number of instructions simulated (Count)
simOps                                       56649980                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   629776                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     690768                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         30825314                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        60413764                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    72445                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       60129346                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 135858                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3836228                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           2820730                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 180                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            29612227                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.030558                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.152525                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  11150555     37.66%     37.66% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   3391870     11.45%     49.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   4288130     14.48%     63.59% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3736412     12.62%     76.21% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2820117      9.52%     85.73% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1383214      4.67%     90.40% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   1621197      5.47%     95.88% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    737596      2.49%     98.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    483136      1.63%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              29612227                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  158658     13.85%     13.85% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                 153894     13.43%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMult                    0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMultAcc                 0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatDiv                     0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatMisc                    0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatSqrt                    0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAdd                      0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAddAcc                   0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdAlu                      1      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCmp                      1      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdCvt                      0      0.00%     27.28% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::SimdMisc                     0      0.00%     27.28% # attempts to use FU when none available (Count)
