
---------- Begin Simulation Statistics ----------
simSeconds                                   0.013967                       # Number of seconds simulated (Second)
simTicks                                  13966921500                       # Number of ticks simulated (Tick)
finalTick                                 13966921500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     78.94                       # Real time elapsed on the host (Second)
hostTickRate                                176941868                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     640016                       # Number of bytes of host memory used (Byte)
simInsts                                     48982758                       # Number of instructions simulated (Count)
simOps                                       48982773                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   620544                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     620544                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         27933844                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        53120969                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    33441                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       51930410                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  67792                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4171636                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           2185805                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                4693                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            26836059                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.935098                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.046816                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   9093986     33.89%     33.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   4953694     18.46%     52.35% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   4045493     15.07%     67.42% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2913868     10.86%     78.28% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2440246      9.09%     87.37% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1453775      5.42%     92.79% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    907967      3.38%     96.17% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    549775      2.05%     98.22% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    477255      1.78%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              26836059                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  219732     13.29%     13.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  81425      4.93%     18.22% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1241      0.08%     18.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     18.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     18.29% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     18.29% # attempts to use FU when none available (Count)
