
---------- Begin Simulation Statistics ----------
simSeconds                                   0.010233                       # Number of seconds simulated (Second)
simTicks                                  10233153000                       # Number of ticks simulated (Tick)
finalTick                                 10233153000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     49.54                       # Real time elapsed on the host (Second)
hostTickRate                                206562139                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     640016                       # Number of bytes of host memory used (Byte)
simInsts                                     39561848                       # Number of instructions simulated (Count)
simOps                                       39561863                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   798578                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     798578                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         20466307                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        42873716                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    33296                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       42092063                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  62913                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3345148                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1580483                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                4548                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            19569401                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.150912                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.167268                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                   6352393     32.46%     32.46% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   3102910     15.86%     48.32% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   2673347     13.66%     61.98% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   2427839     12.41%     74.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   1876404      9.59%     83.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1298979      6.64%     90.61% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    918088      4.69%     95.30% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    505625      2.58%     97.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    413816      2.11%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              19569401                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                  230332     17.95%     17.95% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                  81512      6.35%     24.30% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                    1497      0.12%     24.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                    41      0.00%     24.42% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                   529      0.04%     24.46% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     24.46% # attempts to use FU when none available (Count)
