
---------- Begin Simulation Statistics ----------
simSeconds                                   0.020617                       # Number of seconds simulated (Second)
simTicks                                  20616812500                       # Number of ticks simulated (Tick)
finalTick                                 20616812500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     85.85                       # Real time elapsed on the host (Second)
hostTickRate                                240159867                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     665912                       # Number of bytes of host memory used (Byte)
simInsts                                     34932178                       # Number of instructions simulated (Count)
simOps                                       69036779                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   406916                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     804191                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         41233626                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        73497079                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       54                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       72335610                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 113506                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4460348                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6360146                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  36                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            41094061                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.760245                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.304663                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  21097542     51.34%     51.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                   3575905      8.70%     60.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   3815517      9.28%     69.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   3475764      8.46%     77.78% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                   2450705      5.96%     83.75% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   1888821      4.60%     88.34% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                   2729508      6.64%     94.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                   1404986      3.42%     98.41% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                    655313      1.59%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              41094061                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                 1885051     87.97%     87.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     87.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     87.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     87.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     87.97% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     87.97% # attempts to use FU when none available (Count)
